,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,Y
7413,50000,1,1,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,0
7414,230000,2,1,1,36,-1,-1,-1,-1,-1,-1,2078,380,2100,530,2282,1390,380,2100,530,2282,1390,380,0,1570,0,892,0,10106,13947,10867,26226,1665,0
7415,10000,2,2,2,23,1,-2,-2,-2,-2,-2,-1000,-1000,-1000,-1000,-1000,-1000,0,0,0,0,0,1000,-1000,-1000,-1000,-1000,-1000,0,0,0,0,-10000,1
7416,20000,1,2,1,42,0,0,2,0,0,2,16070,19107,18506,18802,20199,19394,3300,0,900,1700,0,253,15807,17606,17902,20199,19394,0,471,919,0,125,0
7417,110000,1,2,2,34,2,0,0,0,0,2,108180,107597,89775,47139,47259,46348,5000,3000,2020,5000,0,3000,102597,87755,45119,47259,46348,277,188,557,0,635,0
7418,200000,2,1,2,29,-1,-1,-1,-1,-1,-1,5624,2519,2519,2519,13137,566,2519,2519,2519,13137,566,416,0,0,0,12571,0,4479,10000,52152,2247,317,0
7419,20000,1,2,1,59,1,-1,0,0,-1,-1,-1213,30322,20033,19871,15410,18969,52082,15800,2000,20085,39070,25000,-21760,18033,17871,-23660,-20101,-130256,660,10026,19662,16223,0
7420,80000,1,1,2,29,-1,-1,2,0,0,0,2946,4599,1863,3309,1446,390,4599,0,1446,0,0,2493,0,417,1863,1446,390,0,3144,0,0,17241,0
7421,280000,2,2,2,31,1,-2,-2,-2,-1,-1,0,0,0,0,5360,251,0,0,0,5360,251,5360,0,0,0,5109,0,10000,10000,10000,10000,10000,0
7422,140000,2,2,1,45,0,0,0,0,-1,-1,106974,109061,7262,7410,1545,0,4924,1000,148,1545,0,0,104137,7114,7262,1545,0,93,14,2128,0,0,0
7423,60000,2,1,2,25,0,0,0,2,2,2,24066,24786,27050,26317,28200,28762,1414,2678,0,2310,1173,0,23372,27050,26317,27027,27589,1113,0,854,446,0,0
7424,50000,1,2,1,51,0,-1,-1,0,0,0,113247,108550,118310,9904,9905,9974,3000,10510,4000,500,1000,2000,105550,114310,5904,8905,8974,928,368,42,1010,2019,0
7425,200000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,35979,0,0,0,0,35979,6191,0,0,0,-35979,0,10000,10000,10000,10000,10000,0
7426,180000,2,1,1,38,1,2,0,0,0,0,114413,111165,117004,119542,122452,130293,0,10000,6000,5000,10000,6500,111165,111004,113542,112452,120293,874,540,427,837,531,0
7427,260000,2,2,2,45,0,0,0,0,0,0,207977,207713,197120,198815,201007,205181,9000,7009,7000,8000,8000,8000,198713,190120,191815,193007,197181,337,337,406,402,398,0
7428,150000,1,1,2,32,0,0,2,2,2,0,52582,57496,55705,57210,57084,13194,6395,0,2100,222,1000,650,51101,53605,55110,56084,12194,0,365,40,175,114,1
7429,130000,2,1,2,32,0,0,0,0,0,0,126080,129104,130745,127344,127809,119976,7000,8000,5000,4500,4500,5000,122104,125745,122344,123309,115476,635,387,344,353,391,0
7430,120000,1,3,2,50,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,0,780,0,0,0,20000,10000,0,10000,10000,1
7431,210000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,0
7432,110000,2,1,3,33,0,0,0,0,0,0,165090,106448,103618,79687,76742,77096,4259,3212,28246,2730,2834,2711,102189,75372,51441,73908,74262,195,2654,263,356,353,0
7433,30000,1,2,2,28,-1,-1,-1,-1,-1,-1,29617,4096,2058,540,13056,1690,4096,2064,540,13056,1690,16964,0,1518,0,11366,0,697,1318,63440,31296,12993,0
7434,170000,2,1,2,25,-1,-1,-1,-1,-1,-1,12218,5500,100,1608,1800,897,5507,100,1608,1800,897,1443,-7,-1508,0,903,0,82,2924,180000,5578,8017,1
7435,360000,2,1,2,32,-1,-1,-1,0,0,0,13819,2148,34766,14138,14690,19792,2148,34766,2005,2190,7300,20296,0,32761,12133,7390,12492,25158,9334,630,5163,13816,0
7436,130000,1,1,2,37,0,0,0,0,0,0,116093,100296,95053,96146,98310,95726,3647,4198,3490,3800,3920,3447,96649,91563,92656,94390,91806,362,348,400,408,351,1
7437,30000,2,1,2,24,2,2,2,0,0,0,12324,15628,15069,15868,16657,13998,4500,0,1000,1000,668,203,11128,14069,14868,15989,13330,0,640,664,421,122,1
7438,160000,2,2,1,31,-2,-2,-2,-2,-2,-2,239,0,0,0,1446,426,0,0,0,1446,426,0,0,0,0,1020,0,0,10000,10000,10000,0,0
7439,30000,2,2,1,43,-1,0,0,0,0,0,25166,26195,27209,27924,30204,30000,1437,1451,1166,2900,600,0,24758,26043,26758,29604,29400,577,445,1066,215,0,0
7440,10000,2,2,2,22,1,-1,-1,-2,-2,-2,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,10000,0,10000,10000,10000,1
7441,50000,2,2,2,38,0,0,-1,0,0,-1,2410,0,4494,3034,2327,5892,0,4494,61,47,5892,164,0,4433,2973,-3565,0,18647,10000,105,19420,705,0
7442,80000,1,2,1,40,0,0,0,-1,-1,-1,23833,17815,15140,140,3090,180,5000,5000,5000,3100,1000,5000,12815,10140,-4860,2090,-820,2098,2807,2048,71429,16181,0
7443,260000,2,1,1,49,1,-2,-2,-1,0,0,0,0,0,1180,1180,0,0,0,1180,0,0,0,0,-1180,0,1180,0,10000,10000,10000,0,0,0
7444,170000,1,3,2,26,2,0,0,0,0,0,74453,66087,60649,61408,59390,57037,5020,3003,3009,2013,3041,3000,61067,57640,58399,56349,53996,403,455,332,495,505,1
7445,30000,2,3,2,25,0,0,0,0,0,0,20983,22636,24417,27020,28107,28727,2000,2500,3000,1500,1056,544,20636,21417,24020,27051,27671,1191,1325,614,391,194,0
7446,50000,2,3,2,51,0,0,0,0,0,0,25577,26352,16846,17562,18275,18711,1269,1284,1000,1000,740,1000,25083,15846,16562,17535,17971,502,379,594,421,547,0
7447,120000,1,3,1,40,0,0,0,0,0,0,88185,91748,94242,88828,97643,79371,5000,4251,6000,10000,3019,13154,86748,88242,82828,94624,76352,482,654,1061,340,1347,0
7448,240000,2,2,1,31,2,0,0,0,0,0,71876,72382,72155,72543,73011,73484,3100,2400,2367,2435,2500,3000,69282,69788,70176,70511,70984,334,327,337,345,411,1
7449,180000,1,1,2,41,0,-1,-1,-1,0,0,16366,18339,2766,97996,55156,36213,18339,2766,97996,1861,1196,3000,0,-95230,0,53960,35017,1690,53436,6728,122,544,0
7450,60000,2,3,2,26,0,0,0,0,0,0,38726,39764,41084,41741,42461,43457,1663,1983,1640,1542,1703,1758,38101,39444,40101,40758,41754,512,412,375,408,414,0
7451,150000,2,3,2,32,0,0,0,0,0,0,113932,87187,81491,77078,66927,50881,2500,3000,2000,5000,5055,5000,84687,79491,75078,61872,45826,263,229,614,656,747,1
7452,360000,2,2,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,0
7453,350000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,1
7454,30000,2,1,1,43,-1,-1,-1,-2,-2,-2,390,780,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,0
7455,120000,2,1,2,29,0,0,0,0,0,0,121805,120933,120629,116316,117358,118560,4600,4300,4200,4219,4500,7600,116333,116429,112116,112858,114060,353,347,350,387,648,0
7456,330000,1,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,1
7457,500000,1,2,2,44,-2,-2,-1,0,0,-2,26697,26319,79424,77920,55625,30092,1131,150042,4790,3236,866,630,25188,74634,73130,54759,29226,56202,1820,407,111,113,0
7458,100000,2,2,1,34,0,0,0,0,0,0,102724,100186,102604,101856,101105,101071,4600,5000,4000,4000,4200,3800,95586,98604,97856,96905,96871,487,399,390,412,376,0
7459,80000,2,2,1,37,1,2,-1,-1,-1,-1,2626,2410,3237,2760,914,0,0,3237,2760,914,0,0,2410,477,0,914,0,12327,11452,2824,0,0,0
7460,260000,2,2,2,30,0,0,0,0,0,0,34405,52512,52263,52261,52140,52615,20000,1826,1971,2000,2500,2000,32512,50292,50290,49640,50115,531,375,383,478,384,0
7461,500000,1,2,1,41,0,0,0,0,0,0,171565,184782,152365,139757,153348,127391,20241,20154,20019,20151,20037,21,164541,132346,119738,133311,107354,1175,1083,1323,1434,1,0
7462,90000,1,1,2,52,0,0,0,0,0,0,91656,87106,48730,27535,27751,29923,5110,2000,3000,1000,3000,3000,81996,45730,24535,24751,26923,218,344,205,1090,1081,0
7463,360000,2,2,1,38,-1,-1,-1,-1,-1,-1,1604,238,2402,3580,183,1995,239,2414,3597,183,2005,3635,-1,-1195,-17,-1822,-10,15050,151134,762,5601,198634,0
7464,360000,1,3,2,34,-1,-1,-1,-1,-1,-1,3821,1937,944,1219,2216,1440,1937,944,1219,2216,2000,648,0,-275,0,216,-560,2471,6293,23475,16407,2924,0
7465,100000,2,2,2,25,0,0,0,-1,-1,-1,8791,4910,0,674,0,980,1000,0,674,0,980,4413,3910,-674,0,-980,0,0,1373,10000,14540,10000,0
7466,200000,1,2,2,36,0,0,0,0,0,0,190120,194533,194175,189457,187050,187082,9000,9000,8000,10000,8000,7000,185533,186175,181457,179050,179082,473,411,515,422,374,1
7467,490000,2,2,2,52,0,0,0,0,0,0,191937,194347,202400,46634,47622,50844,7133,11365,1700,1740,4026,2060,187214,200700,44934,43596,46818,592,87,86,863,433,0
7468,460000,1,1,1,40,0,0,0,0,0,0,100026,89681,81812,82326,76055,74979,5095,5011,5047,4021,4071,3000,84586,76765,77279,71984,70908,501,563,491,494,394,0
7469,20000,1,1,2,39,1,2,2,2,2,2,10968,12495,11998,13795,13431,16199,2000,0,2000,0,3000,0,10495,9998,11795,10431,13199,0,1601,0,2175,0,1
7470,230000,2,2,1,35,0,0,0,0,0,0,76050,76921,65452,61129,55199,55380,3000,4000,3000,3000,2000,3000,73921,62452,58129,53199,53380,526,390,458,327,543,0
7471,170000,2,2,2,28,0,0,0,0,0,0,169531,174799,179868,177952,176160,175304,8000,8000,7000,7000,8000,9000,166799,172868,170952,168160,167304,472,400,389,450,511,0
7472,60000,2,3,1,63,0,0,0,0,0,0,56285,56894,57006,28198,23888,24083,5000,2156,3017,2009,3000,3000,51894,53989,25181,20888,21083,383,530,352,1064,1256,0
7473,90000,2,2,1,33,0,0,2,0,0,0,26772,70398,56266,47804,44230,48144,56388,112,1779,1786,5414,2418,14010,54487,46025,38816,42730,42,253,317,1133,547,0
7474,160000,1,1,1,38,1,-1,-1,-2,-2,-2,0,499,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,10000,0,10000,10000,10000,0
7475,20000,1,2,2,30,2,2,2,0,0,0,20586,20568,20185,20016,20044,20172,1300,700,700,1700,1600,700,19268,19485,19316,18444,18572,340,340,842,799,349,1
7476,500000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,200,0,0,0,0,200,159200,0,0,0,-200,0,10000,10000,10000,10000,10000,0
7477,30000,2,2,1,42,0,0,0,0,0,0,9801,10535,11552,11933,12092,17884,1200,1200,573,500,6000,1200,9335,10979,11360,6092,11884,1224,544,433,5028,992,1
7478,170000,1,2,2,31,-1,-1,-1,-1,0,-1,2908,3408,2908,9283,2908,2908,3408,2908,9283,0,2908,7163,0,-6375,0,0,0,10000,27239,0,3133,24632,0
7479,100000,2,3,1,44,0,0,0,0,0,0,80808,77825,70721,69603,65499,62296,3025,3000,3000,3000,3000,3000,74800,67721,66603,62499,59296,371,385,424,431,458,0
7480,50000,1,2,2,39,0,0,0,0,0,0,48493,49073,50370,29862,29275,29535,2109,2406,1278,1036,1115,947,46964,49092,28584,28160,28420,496,260,206,373,323,0
7481,110000,1,2,2,28,2,2,2,2,0,0,111541,113676,114223,110876,107710,90071,5400,4000,0,4000,3700,4000,108276,114223,110876,104010,86371,359,0,350,334,371,1
7482,20000,2,1,2,23,0,0,2,0,0,0,11672,8584,8279,8444,8621,8868,2424,0,284,294,371,500,6160,7995,8160,8250,8497,0,331,355,439,580,0
7483,70000,2,3,2,26,0,0,0,0,0,0,28995,30131,31610,37209,40749,40541,1600,2000,7000,5000,1500,1500,28531,24610,30209,39249,39041,690,2323,1582,403,368,0
7484,310000,2,2,1,42,-2,-2,-2,-2,-2,-1,-606,44878,19950,79227,20097,25594,45484,20033,79520,94,25910,10933,-606,-59570,-293,-5813,-316,-330578,17719,47,3270,5440,0
7485,30000,1,2,2,28,2,2,2,2,0,0,35991,35751,34639,32493,32001,33064,2000,1200,0,1500,3100,0,33751,34639,32493,28901,29964,333,0,433,954,0,1
7486,30000,2,2,1,27,0,0,2,2,2,2,21632,24267,24572,24872,25427,25860,3300,1000,1000,1100,1000,1100,20967,23572,23872,24427,24860,462,412,448,402,433,1
7487,100000,2,1,1,36,0,0,0,-2,-2,-2,51713,25272,0,0,0,0,1000,0,0,0,0,0,24272,0,0,0,0,0,0,10000,10000,10000,0
7488,150000,2,1,2,30,-2,-2,-2,-2,-2,-2,217,0,2403,0,4932,402,0,2403,0,4932,402,3516,0,2403,0,4530,0,110737,10000,20524,10000,7129,0
7489,80000,1,2,2,27,0,0,0,0,0,0,78406,52520,27543,51180,27017,28560,1500,3024,1200,2000,2000,1000,51020,26343,49980,25017,26560,386,228,726,391,370,0
7490,200000,2,3,1,40,0,0,0,0,0,2,158809,150904,144302,137700,135443,128229,5380,5141,5032,9400,4400,0,145524,139270,132668,131043,123829,324,333,651,320,0,0
7491,20000,1,2,1,36,1,2,2,2,2,0,19006,18418,20465,20381,18446,18598,0,2690,900,0,1000,1000,18418,19565,19481,17446,17598,1415,489,0,491,542,1
7492,30000,1,2,1,33,0,0,0,0,0,0,23900,25507,26489,27017,56186,29146,2000,1418,946,1437,3000,0,23507,25543,26071,53186,26146,593,371,542,1110,0,0
7493,50000,2,3,1,42,0,0,0,0,0,0,13436,14460,15472,15778,16109,16427,1246,1258,564,585,586,608,13214,14908,15214,15523,15841,936,390,378,371,377,0
7494,130000,2,5,1,32,0,-1,-1,0,0,0,3275,376,17055,14693,14855,14817,376,17055,575,449,1000,339,0,16480,14118,13855,13817,52076,15293,263,681,228,0
7495,330000,1,1,2,32,0,0,0,0,0,0,162657,151305,138277,141453,112633,121242,5500,4723,5500,4000,10700,4500,145805,132777,135953,101933,110542,290,364,289,756,400,0
7496,80000,2,3,2,53,-2,-2,-2,-2,-2,-2,5687,0,0,19230,0,0,0,0,19230,0,0,0,0,-19230,0,0,0,0,10000,10000,0,10000,0
7497,50000,2,1,1,34,-1,-1,-1,-1,-1,-1,2531,14504,22553,14900,6758,3727,14608,22730,14911,6758,3727,2440,-104,7642,-11,3031,0,89806,10281,2996,2501,3611,0
7498,150000,2,1,2,33,-1,0,0,-2,-2,-2,10544,11982,-18,-18,-18,-18,2000,0,0,0,0,0,9982,-18,-18,-18,-18,0,0,0,0,0,0
7499,210000,2,2,1,30,1,-1,-1,0,0,-1,0,241,4651,4746,3938,3479,241,4651,95,301,3479,1000,0,4556,4651,459,0,10000,3942,647,7330,2539,0
7500,30000,2,2,1,30,3,2,2,-2,-2,-2,30583,29901,0,0,0,0,389,0,0,0,0,0,29512,0,0,0,0,0,0,10000,10000,10000,0
7501,500000,2,1,2,30,1,-1,2,-1,-1,-1,17144,2447,1221,1157,1133,2107,3678,6,1162,1133,1010,5,-1231,59,-5,123,1097,3,4749,9279,8729,44,0
7502,60000,2,1,2,32,1,2,-1,-1,-1,-1,31634,5720,18026,0,279,-101,0,18026,0,279,0,56839,5720,18026,0,279,-101,5698,0,155,10000,2037240,0
7503,20000,2,2,1,29,-1,-1,-1,-1,0,0,1473,390,390,870,480,780,390,390,870,0,300,1500,0,-480,0,180,480,2648,22308,0,3448,31250,0
7504,30000,2,2,2,23,2,2,2,0,0,2,21034,27321,26589,27050,29446,28825,7000,0,1200,3000,0,2000,20321,25389,25850,29446,28825,0,439,1128,0,679,1
7505,120000,1,2,1,60,2,2,2,2,2,2,27497,27960,28996,29321,29803,30511,1200,1800,1100,1100,1350,1500,26760,27896,28221,28453,29161,655,393,379,460,503,1
7506,80000,2,2,1,37,1,2,0,0,0,0,79900,64815,52806,57028,59456,55623,21,1819,5000,4000,4000,1894,64794,47806,52028,55456,51623,228,771,757,701,319,1
7507,360000,2,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,1
7508,150000,1,2,1,36,-1,-1,-1,0,0,-1,6750,15227,17610,19467,3173,1534,15227,17610,10055,0,1534,0,0,7555,9412,1639,0,26089,6603,0,788,0,0
7509,10000,2,3,2,51,0,0,0,0,0,0,53095,54562,5428,7928,6091,0,2134,1000,2500,122,0,0,52428,2928,5428,6091,0,188,458,225,0,0,0
7510,230000,2,3,1,30,0,-1,0,0,0,0,134272,238601,135099,133431,53103,49586,107000,3826,5000,5000,2000,3000,131601,130099,128431,51103,47586,285,210,370,150,565,0
7511,380000,2,3,2,31,-1,-1,-1,-1,-1,-1,3859,9194,15157,11147,12483,13680,9240,15233,11202,12493,13748,18061,-46,3955,-55,-1265,-68,39474,12184,8242,12333,14468,0
7512,350000,2,1,2,48,-2,-2,-2,-2,-2,-2,0,7900,7620,790,0,0,7900,0,790,0,0,1948,0,6830,0,0,0,10000,1000,0,0,10000,0
7513,130000,2,2,2,23,0,0,0,0,0,0,113900,109062,105252,103969,104254,99525,5000,6000,10000,10000,5000,9000,104062,95252,93969,99254,94525,527,917,950,481,863,0
7514,490000,2,1,2,29,-2,-1,-1,0,0,0,4301,16230,28800,27870,27540,27630,16388,28800,0,0,6136,3080,-158,28800,27870,21404,21494,66961,0,0,2202,1118,0
7515,150000,2,2,2,28,0,-1,0,-1,-1,-2,12272,4447,5228,1623,0,0,4447,1000,1623,0,0,0,0,3605,0,0,0,815,3650,0,0,10000,0
7516,340000,2,2,2,38,-2,-2,-2,-2,-2,-2,0,780,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,10000,0,10000,10000,10000,1
7517,80000,2,1,2,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,0
7518,230000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,1279,0,2794,0,0,1279,0,2794,0,0,-1279,0,-2794,0,10000,10000,10000,21845,10000,0
7519,160000,1,2,2,37,0,0,0,0,0,0,119165,118392,117553,113256,112678,111924,6008,6011,3606,3803,4003,3311,112384,113947,109650,108675,107921,504,305,324,353,294,0
7520,300000,2,2,1,33,-1,-1,-1,-1,-2,-1,1326,0,256,0,0,126,0,256,0,0,126,0,0,256,0,-126,0,1931,10000,0,10000,10000,0
7521,400000,2,2,1,24,0,0,0,0,0,0,176294,190256,89128,39276,23440,59922,44776,1502,2026,1015,52100,5101,145480,87102,37250,-28660,7822,85,106,114,13265,2176,0
7522,80000,2,2,1,45,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0,0,0,0,0,10000,10000,10000,10000,10000,0
7523,320000,1,2,1,45,-1,-1,-1,-1,-1,-1,1471,5184,4144,6290,977,-23,5318,4160,6296,977,23,0,-134,-2152,-6,954,-46,28280,12145,2358,37,0,0
7524,310000,1,1,2,36,-2,-2,-2,-2,-2,-1,17611,24122,26242,21026,18121,7842,10000,4000,0,0,7842,24003,14122,26242,21026,10279,0,2271,0,0,3730,13246,0
7525,270000,2,2,1,32,-2,-2,-1,0,0,-2,3979,511,10069,9214,199,0,511,10069,186,199,0,0,0,9883,9028,199,0,25305,3640,198,0,0,0
7526,280000,2,3,1,53,0,0,2,0,0,0,4405,7322,7043,8932,9654,10774,3000,0,2000,1000,2000,2000,4322,5043,6932,7654,8774,0,2731,1420,2239,2072,0
7527,330000,1,1,2,31,0,0,-1,-1,0,0,163406,137664,3381,40635,40490,38431,7558,5000,42054,3000,2000,1100,130106,-38673,-1419,38490,36431,306,3055,8873,492,272,0
7528,50000,1,2,2,49,0,0,0,2,2,2,7282,8307,9709,9404,10254,9940,1300,1700,0,1000,0,200,7007,9709,9404,10254,9940,2335,0,1030,0,195,0
7529,240000,2,1,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,1
7530,180000,2,3,2,27,-1,-1,-1,-1,-1,-1,3898,0,715,4079,0,213,0,715,6942,0,213,0,0,-6227,-2863,-213,0,1834,10000,0,522,10000,0
7531,270000,1,1,2,28,4,4,3,2,2,2,237881,232799,227597,230751,235931,240595,0,0,8400,9000,8700,9000,232799,219197,222351,227231,231895,0,361,395,377,381,1
7532,70000,1,1,2,36,2,2,2,2,2,2,50016,48941,51809,50675,54839,53803,0,4000,0,5000,0,4000,48941,51809,50675,54839,53803,800,0,965,0,729,1
7533,290000,1,1,2,27,0,0,0,0,0,0,246284,218441,176099,170282,166869,173273,10000,8000,6500,7000,10000,10000,208441,169599,163782,156869,163273,325,298,398,587,599,0
7534,350000,2,1,2,41,-2,-2,-2,-2,-2,-2,0,3813,1298,500,2398,0,3813,1298,500,2398,0,1902,0,798,0,2398,0,10000,1311,18475,0,7932,0
7535,210000,1,2,1,54,2,-1,-1,-1,-1,-1,471,176,195,485,210,3483,176,195,485,0,4466,417,0,-290,0,-4256,-983,4140,27557,0,92082,19857,0
7536,110000,1,2,2,47,2,2,2,2,2,2,53016,56532,57502,58460,59876,58761,5000,2500,2500,2500,0,5000,51532,55002,55960,59876,58761,472,442,435,0,835,1
7537,300000,1,2,1,32,-1,-1,-1,-1,-1,-2,2884,1706,2960,579,0,0,1706,2964,579,0,0,2937,0,2381,0,0,0,10277,3394,0,0,10000,1
7538,140000,2,2,2,38,0,0,0,0,0,2,141453,132415,130305,79775,74462,74954,8000,3100,3000,5417,0,500,124415,127305,76775,74462,74954,219,227,416,0,67,0
7539,80000,1,1,2,27,0,0,2,0,0,0,77111,81555,72868,55780,53523,54679,6384,0,2100,2100,2200,2200,75171,70768,53680,51323,52479,0,257,288,394,411,0
7540,360000,2,2,1,42,-1,-1,-1,-1,-2,-2,44380,968,990,390,390,3103,968,990,390,390,3103,0,0,600,0,-2713,0,223,4029,3939,79564,0,0
7541,210000,2,2,2,33,0,0,0,0,0,0,19951,21620,23251,24358,25805,27168,2000,2000,1500,2000,1800,1500,19620,21751,22858,24005,25368,1002,694,860,739,581,0
7542,50000,1,2,2,22,-1,2,2,2,0,0,19875,19273,21133,19121,19663,20235,0,2500,0,1000,1050,600,19273,21133,19121,18613,19185,1258,0,473,549,305,1
7543,80000,2,1,2,28,1,-2,-2,-2,-1,-1,0,0,0,0,2284,-786,0,0,0,2284,0,0,0,0,0,2284,-786,10000,10000,10000,10000,0,1
7544,130000,2,3,2,27,0,0,0,0,0,0,49780,51200,88209,53958,50577,41585,2300,50577,2000,2000,1488,1542,48900,86209,51958,49089,40097,10160,391,227,276,305,0
7545,50000,2,1,2,22,0,0,0,0,0,0,49077,47610,46490,21056,20425,20632,2610,2609,715,930,2000,770,45000,45775,20341,18425,18632,532,150,200,950,377,0
7546,80000,2,3,2,34,-2,-2,-2,-2,-2,-2,585,-395,-2241,0,0,0,395,1846,8759,0,0,0,-790,-11000,-8759,0,0,31556,-221747,0,10000,10000,0
7547,350000,1,1,2,35,-1,-1,2,2,2,-1,3260,4248,785,135,0,1006,4273,0,0,1006,1006,0,-25,785,135,-1006,0,0,0,12815,74519,10000,0
7548,330000,2,2,1,37,-2,-2,-2,-2,-2,-2,2148,0,3080,3119,0,7255,0,3080,3119,0,7255,9060,0,-39,0,-7255,0,14339,10000,0,23261,10000,0
7549,80000,2,2,2,23,2,2,2,0,0,2,20661,22515,23339,23654,25119,24567,2500,1500,1000,2000,0,1058,20015,22339,22654,25119,24567,726,444,857,0,421,0
7550,280000,2,1,1,51,-1,-1,-1,-1,-1,-1,11223,15225,4951,2408,8360,6202,15262,4951,2408,8360,6202,200,-37,2543,0,2158,0,4411,1582,16885,25756,239,0
7551,30000,1,2,2,49,0,0,0,0,0,-2,27414,26910,25321,19455,0,0,1526,1696,1015,0,0,0,25384,24306,18440,0,0,619,377,0,0,10000,0
7552,200000,1,3,1,44,0,0,0,0,0,0,69106,70393,73220,74419,76078,77822,3000,4000,3000,3000,3000,3000,67393,70220,71419,73078,74822,579,426,410,403,394,0
7553,120000,2,1,2,26,-1,-1,-1,-1,-1,-1,2897,481,721,444,710,1920,485,721,444,710,1920,0,-4,277,0,-1210,0,2489,9231,9847,43243,0,0
7554,50000,2,2,1,38,0,0,0,-2,-2,-2,3239,4166,0,0,0,0,1000,0,0,0,0,0,3166,0,0,0,0,0,0,10000,10000,10000,0
7555,50000,1,2,2,31,1,2,0,0,0,0,18190,12521,14308,14769,15925,15441,0,2000,1000,1542,764,3000,12521,13308,13769,15161,14677,1100,799,1078,517,1884,0
7556,300000,1,1,1,58,1,2,2,2,2,2,158230,160242,156171,165556,169250,172804,6000,0,12000,6500,6500,6500,154242,144171,153556,162750,166304,0,749,416,393,384,1
7557,20000,1,2,2,30,0,-1,0,0,0,0,12755,832,2800,1231,1052,0,832,1000,900,500,0,0,0,1900,331,1052,0,784,10817,1786,0,0,0
7558,50000,1,2,2,46,0,0,0,0,0,0,47772,46935,33937,19277,14563,17293,2000,1221,595,1000,3500,2000,44935,33342,18682,11063,13793,256,127,295,1816,1373,1
7559,500000,2,2,2,44,0,0,0,0,0,0,77257,73089,81210,88888,107072,115264,10000,10000,10000,20000,10000,0,63089,71210,78888,97072,105264,1294,1368,2463,1125,0,0
7560,130000,2,2,1,40,-1,-1,-1,0,-1,-1,1445,1445,1651,1651,390,0,1445,1651,0,390,0,780,0,1651,1651,390,0,11426,0,2362,0,20000,0
7561,70000,2,1,2,28,2,2,2,2,2,2,59794,58267,63931,64585,66207,67577,0,6672,2300,2800,2600,0,58267,61631,62285,63607,64977,1116,395,438,403,0,1
7562,70000,2,3,2,29,-1,-1,2,0,0,0,24336,25510,24726,25377,24818,14978,3010,0,875,600,1000,600,22500,23851,24502,23818,13978,0,343,243,394,242,0
7563,120000,2,2,2,27,0,0,0,0,0,2,36175,37062,32916,30947,22974,19539,3000,2000,1500,2000,0,8000,34062,31416,29447,22974,19539,553,405,608,0,3482,0
7564,340000,1,2,1,48,0,0,0,0,0,0,73627,75052,76022,76402,75356,76237,3870,3819,2823,2876,2853,2863,71182,73199,73579,72503,73384,519,376,378,373,380,0
7565,130000,1,1,2,41,-1,-1,-1,-1,-1,-1,1392,0,696,1076,316,696,0,696,1076,316,696,696,0,-380,0,-380,0,5000,10000,4540,6468,22025,1
7566,240000,1,1,2,33,0,0,0,0,0,0,239009,243242,242128,216017,199069,202358,15018,35521,20003,7009,15018,20100,228224,222125,196014,184051,187340,1486,822,289,695,1010,0
7567,50000,2,2,1,37,0,0,0,0,0,2,28522,29906,34057,34611,38359,37592,1849,5000,1417,4488,0,1540,28057,32640,33194,38359,37592,1753,474,1318,0,401,0
7568,210000,2,2,1,48,-1,-1,-1,-1,-1,0,11876,11876,11876,11876,18954,11876,11876,11876,11876,18954,5000,11876,0,0,0,13954,6876,10000,10000,15960,4210,6266,0
